event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
CROSS,73,steep,1,0E-20,,,,
CROSS,74,moderate,1,1.00000000000000000000,29.0,13.0,29.0,300.0000000000000000
CROSS,75,moderate,1,0E-20,27.0,18.0,27.0,120.0000000000000000
CROSS,76,moderate,2,0.50000000000000000000,17.0,21.0,17.0,240.0000000000000000
CROSS,77,moderate,1,1.00000000000000000000,,,,
CROSS,78,moderate,1,1.00000000000000000000,,,,
CROSS,80,moderate,1,1.00000000000000000000,,,,
PIERCE,1,flat,4,0E-20,93.0,26.0,93.0,
PIERCE,1,moderate,20,0E-20,36.0,29.0,57.599999999999994,
PIERCE,1,steep,18,0E-20,104.0,57.0,158.75,
PIERCE,2,flat,3,0E-20,33.0,109.0,33.0,
PIERCE,2,moderate,27,0E-20,40.5,24.5,83.25,240.0000000000000000
PIERCE,2,steep,22,0E-20,75.0,52.0,160.2,300.0000000000000000
PIERCE,3,flat,6,0E-20,10.0,45.0,10.0,
PIERCE,3,moderate,25,0E-20,28.0,53.0,177.25,300.0000000000000000
PIERCE,3,steep,19,0E-20,77.0,53.0,77.0,
PIERCE,4,flat,10,0E-20,79.0,20.0,79.0,
PIERCE,4,moderate,17,0E-20,90.0,23.0,300.59999999999997,
PIERCE,4,steep,15,0E-20,80.0,29.0,128.6,300.0000000000000000
PIERCE,5,flat,6,0E-20,,,,
PIERCE,5,moderate,26,0E-20,22.0,21.0,26.5,300.0000000000000000
PIERCE,5,steep,16,0E-20,73.0,103.5,118.89999999999999,300.0000000000000000
PIERCE,6,flat,3,0E-20,,,,
PIERCE,6,moderate,18,0E-20,27.0,2.0,27.0,300.0000000000000000
PIERCE,6,steep,15,0E-20,,,,
PIERCE,7,flat,2,0E-20,,,,
PIERCE,7,moderate,15,0E-20,79.0,4.0,79.0,
PIERCE,7,steep,13,0E-20,52.5,61.5,75.44999999999999,300.0000000000000000
PIERCE,8,flat,3,0E-20,,,,
PIERCE,8,moderate,14,0E-20,42.0,35.0,57.3,300.0000000000000000
PIERCE,8,steep,11,0E-20,36.0,38.0,36.0,300.0000000000000000
PIERCE,9,flat,4,0E-20,,,,
PIERCE,9,moderate,17,0E-20,16.0,26.0,16.0,60.0000000000000000
PIERCE,9,steep,12,0E-20,,,,
PIERCE,10,flat,2,0E-20,,,,
PIERCE,10,moderate,15,0E-20,66.0,48.0,66.0,300.0000000000000000
PIERCE,10,steep,8,0E-20,,,,
PIERCE,11,flat,3,0E-20,65.0,19.5,73.1,300.0000000000000000
PIERCE,11,moderate,12,0E-20,,,,
PIERCE,11,steep,14,0E-20,35.5,20.0,52.15,300.0000000000000000
PIERCE,12,flat,4,0E-20,,,,
PIERCE,12,moderate,8,0E-20,16.0,3.0,16.0,
PIERCE,12,steep,13,0E-20,,,,
PIERCE,13,flat,4,0E-20,16.0,126.0,16.0,300.0000000000000000
PIERCE,13,moderate,12,0E-20,,,,
PIERCE,13,steep,9,0E-20,,,,
PIERCE,14,flat,3,0E-20,,,,
PIERCE,14,moderate,9,0E-20,,,,
PIERCE,14,steep,9,0E-20,18.0,24.0,18.0,120.0000000000000000
PIERCE,15,flat,2,0E-20,,,,
PIERCE,15,moderate,14,0E-20,13.0,23.0,32.8,120.0000000000000000
