event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,14,moderate,5,0E-20,,,,
PIERCE,14,steep,21,0E-20,90.0,9.0,90.0,240.0000000000000000
PIERCE,15,flat,2,0E-20,,,,
PIERCE,15,moderate,8,0E-20,,,,
PIERCE,15,steep,10,0E-20,48.0,56.0,65.1,150.0000000000000000
PIERCE,16,flat,3,0E-20,,,,
PIERCE,16,moderate,4,0E-20,,,,
PIERCE,16,steep,15,0E-20,25.0,15.0,47.5,240.0000000000000000
PIERCE,17,flat,2,0E-20,,,,
PIERCE,17,moderate,6,0E-20,,,,
PIERCE,17,steep,8,0E-20,76.0,13.0,76.0,300.0000000000000000
PIERCE,18,flat,3,0E-20,20.0,13.0,20.0,180.0000000000000000
PIERCE,18,moderate,5,0E-20,11.0,4.0,11.0,120.0000000000000000
PIERCE,18,steep,10,0E-20,,,,
PIERCE,19,flat,3,0E-20,,,,
PIERCE,19,moderate,7,0E-20,3.0,56.0,3.0,180.0000000000000000
PIERCE,19,steep,11,0E-20,21.0,28.0,178.49999999999997,180.0000000000000000
PIERCE,20,flat,2,0E-20,,,,
PIERCE,20,moderate,1,0E-20,,,,
PIERCE,20,steep,9,0E-20,22.0,38.0,27.4,150.0000000000000000
PIERCE,21,moderate,6,0E-20,,,,
PIERCE,21,steep,13,0E-20,13.0,43.0,13.0,
PIERCE,22,flat,2,0E-20,,,,
PIERCE,22,moderate,9,0E-20,16.0,7.0,16.0,240.0000000000000000
PIERCE,22,steep,8,0E-20,37.0,1.0,37.0,240.0000000000000000
PIERCE,23,flat,2,0E-20,,,,
PIERCE,23,moderate,9,0E-20,,,,
PIERCE,23,steep,9,0E-20,33.0,13.0,33.0,300.0000000000000000
PIERCE,24,flat,3,0E-20,,,,
PIERCE,24,moderate,8,0E-20,43.0,54.5,66.4,120.0000000000000000
PIERCE,24,steep,5,0E-20,4.0,26.0,4.0,
PIERCE,25,flat,3,0E-20,,,,
PIERCE,25,moderate,6,0E-20,,,,
PIERCE,25,steep,8,0E-20,12.0,17.0,12.0,
PIERCE,26,flat,2,0E-20,,,,
PIERCE,26,moderate,3,0E-20,17.0,6.0,17.0,300.0000000000000000
PIERCE,26,steep,3,0E-20,,,,
PIERCE,27,flat,1,0E-20,,,,
PIERCE,27,moderate,5,0E-20,19.0,10.0,195.39999999999998,140.0000000000000000
PIERCE,27,steep,6,0E-20,,,,
PIERCE,28,flat,2,0E-20,,,,
PIERCE,28,moderate,3,0E-20,,,,
PIERCE,28,steep,6,0E-20,11.0,67.0,11.0,
