event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,3,steep,36,0E-20,174.0,120.0,338.7,180.0000000000000000
TOUCH,4,flat,1,0E-20,,,,
TOUCH,4,moderate,13,0E-20,,,,
TOUCH,4,steep,26,0E-20,28.0,1.5,53.199999999999996,120.0000000000000000
TOUCH,5,flat,2,0E-20,,,,
TOUCH,5,moderate,14,0E-20,92.5,40.5,166.75,
TOUCH,5,steep,28,0E-20,83.5,19.5,90.25,
TOUCH,6,flat,2,0E-20,,,,
TOUCH,6,moderate,9,0E-20,46.0,30.0,46.0,300.0000000000000000
TOUCH,6,steep,21,0E-20,,,,
TOUCH,7,flat,1,0E-20,,,,
TOUCH,7,moderate,9,0E-20,244.0,62.0,244.0,300.0000000000000000
TOUCH,7,steep,21,0E-20,51.5,85.5,68.15,300.0000000000000000
TOUCH,8,flat,3,0E-20,,,,
TOUCH,8,moderate,3,0E-20,,,,
TOUCH,8,steep,19,0E-20,47.0,94.0,47.0,300.0000000000000000
TOUCH,9,flat,1,0E-20,,,,
TOUCH,9,moderate,8,0E-20,,,,
TOUCH,9,steep,22,0E-20,171.0,46.0,171.0,300.0000000000000000
TOUCH,10,flat,2,0E-20,,,,
TOUCH,10,moderate,8,0E-20,,,,
TOUCH,10,steep,17,0E-20,,,,
TOUCH,11,flat,3,0E-20,,,,
TOUCH,11,moderate,8,0E-20,,,,
TOUCH,11,steep,13,0E-20,10.0,97.0,10.0,60.0000000000000000
TOUCH,12,moderate,7,0E-20,,,,
TOUCH,12,steep,15,0E-20,18.0,62.0,18.0,240.0000000000000000
TOUCH,13,flat,2,0E-20,,,,
TOUCH,13,moderate,10,0E-20,,,,
TOUCH,13,steep,16,0E-20,,,,
TOUCH,14,flat,4,0E-20,,,,
TOUCH,14,moderate,8,0E-20,,,,
TOUCH,14,steep,28,0E-20,18.0,162.0,18.0,
TOUCH,15,flat,3,0E-20,,,,
TOUCH,15,moderate,7,0E-20,,,,
TOUCH,15,steep,20,0E-20,,,,
