event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,15,steep,4,0E-20,81.5,26.5,119.39999999999998,225.0000000000000000
TOUCH,16,flat,3,0E-20,22.0,24.0,26.5,280.0000000000000000
TOUCH,16,moderate,16,0E-20,14.5,16.5,52.75,193.3333333333333333
TOUCH,16,steep,7,0E-20,14.0,34.0,120.99999999999997,220.0000000000000000
TOUCH,17,flat,3,0E-20,16.0,16.0,22.299999999999997,180.0000000000000000
TOUCH,17,moderate,14,0E-20,25.5,17.0,97.05,147.2727272727272727
TOUCH,17,steep,4,0E-20,24.5,29.0,68.6,210.0000000000000000
TOUCH,18,flat,3,0E-20,13.0,27.0,26.5,210.0000000000000000
TOUCH,18,moderate,15,0E-20,21.0,11.0,82.39999999999999,175.0000000000000000
TOUCH,18,steep,4,0E-20,48.5,24.0,110.34999999999997,225.0000000000000000
TOUCH,19,flat,2,0E-20,16.0,22.5,19.6,300.0000000000000000
TOUCH,19,moderate,9,0E-20,17.0,17.0,67.8,172.5000000000000000
TOUCH,19,steep,9,0E-20,29.0,73.0,79.39999999999999,210.0000000000000000
TOUCH,20,flat,4,0E-20,16.0,7.5,33.14999999999999,180.0000000000000000
TOUCH,20,moderate,6,0E-20,48.0,14.0,67.0,240.0000000000000000
TOUCH,20,steep,1,0E-20,19.0,65.0,19.0,
TOUCH,21,flat,1,0E-20,4.0,9.0,4.0,300.0000000000000000
TOUCH,21,moderate,9,0E-20,25.0,16.0,101.59999999999997,240.0000000000000000
TOUCH,21,steep,4,0E-20,24.0,27.0,128.84999999999997,180.0000000000000000
TOUCH,22,flat,1,0E-20,53.0,12.0,53.0,300.0000000000000000
TOUCH,22,moderate,9,0E-20,15.0,19.0,50.199999999999996,205.7142857142857143
TOUCH,22,steep,5,0E-20,24.0,23.0,45.199999999999996,90.0000000000000000
TOUCH,23,flat,1,0E-20,32.0,60.0,32.0,
TOUCH,23,moderate,12,0E-20,15.0,23.0,66.54999999999997,213.3333333333333333
TOUCH,23,steep,3,0E-20,32.0,48.0,81.5,90.0000000000000000
TOUCH,24,flat,2,0E-20,7.5,11.0,9.75,210.0000000000000000
TOUCH,24,moderate,10,0E-20,32.0,34.5,152.64999999999986,195.0000000000000000
TOUCH,24,steep,3,0E-20,42.0,31.0,58.2,240.0000000000000000
TOUCH,25,flat,3,0E-20,25.0,17.0,42.099999999999994,240.0000000000000000
TOUCH,25,moderate,6,0E-20,10.0,27.5,19.0,120.0000000000000000
TOUCH,25,steep,4,0E-20,15.0,50.5,29.349999999999994,120.0000000000000000
TOUCH,26,flat,3,0E-20,5.0,17.0,20.299999999999997,90.0000000000000000
TOUCH,26,moderate,7,0E-20,8.0,16.0,41.59999999999998,200.0000000000000000
TOUCH,26,steep,3,0E-20,61.0,9.0,68.2,200.0000000000000000
TOUCH,27,flat,2,0E-20,17.5,31.0,18.85,300.0000000000000000
TOUCH,27,moderate,7,0E-20,37.0,20.0,97.09999999999994,188.5714285714285714
TOUCH,27,steep,3,0E-20,27.0,28.0,63.0,270.0000000000000000
TOUCH,28,moderate,9,0E-20,19.0,11.0,27.4,202.5000000000000000
TOUCH,28,steep,1,0E-20,41.0,17.0,41.0,300.0000000000000000
TOUCH,29,flat,2,0E-20,19.5,23.0,34.349999999999994,300.0000000000000000
TOUCH,29,moderate,6,0E-20,9.0,28.0,20.25,120.0000000000000000
TOUCH,29,steep,1,0E-20,51.0,8.0,51.0,240.0000000000000000
TOUCH,30,flat,1,0E-20,59.0,9.0,59.0,300.0000000000000000
TOUCH,30,moderate,5,0E-20,24.0,21.0,114.99999999999999,280.0000000000000000
TOUCH,30,steep,1,0E-20,14.0,17.0,14.0,60.0000000000000000
TOUCH,31,flat,1,0E-20,30.0,10.0,30.0,300.0000000000000000
TOUCH,31,moderate,11,0E-20,15.0,23.0,101.5,153.3333333333333333
TOUCH,31,steep,1,0E-20,70.0,31.0,70.0,180.0000000000000000
TOUCH,32,moderate,11,0E-20,11.0,27.0,58.0,204.0000000000000000
TOUCH,33,flat,1,0E-20,22.0,31.0,22.0,
TOUCH,33,moderate,9,0E-20,20.0,29.0,116.79999999999995,216.0000000000000000
TOUCH,33,steep,2,0E-20,22.0,96.5,28.299999999999997,120.0000000000000000
TOUCH,34,flat,2,0E-20,49.0,177.0,76.0,300.0000000000000000
TOUCH,34,moderate,7,0E-20,18.0,22.0,52.39999999999998,204.0000000000000000
TOUCH,34,steep,2,0E-20,24.0,50.5,34.8,300.0000000000000000
TOUCH,35,flat,2,0E-20,24.0,13.0,36.599999999999994,300.0000000000000000
TOUCH,35,moderate,1,0E-20,33.0,26.0,33.0,240.0000000000000000
TOUCH,35,steep,2,0E-20,45.0,18.0,75.6,150.0000000000000000
TOUCH,36,moderate,6,0E-20,8.5,48.0,27.0,165.0000000000000000
TOUCH,37,flat,1,0E-20,11.0,113.0,11.0,
TOUCH,37,moderate,4,0E-20,30.5,23.0,97.39999999999998,210.0000000000000000
TOUCH,38,flat,2,0E-20,15.5,15.0,23.15,210.0000000000000000
TOUCH,38,moderate,6,0E-20,27.5,48.0,86.5,210.0000000000000000
TOUCH,39,flat,3,0E-20,12.0,11.0,19.2,180.0000000000000000
TOUCH,39,moderate,6,0E-20,10.0,48.0,80.5,150.0000000000000000
TOUCH,40,flat,1,0E-20,27.0,11.0,27.0,300.0000000000000000
TOUCH,40,moderate,4,0E-20,9.0,29.5,27.449999999999996,140.0000000000000000
TOUCH,41,moderate,4,0E-20,44.0,19.0,83.14999999999999,240.0000000000000000
TOUCH,42,flat,3,0E-20,19.0,19.0,31.599999999999998,180.0000000000000000
TOUCH,42,moderate,1,0E-20,19.0,21.0,19.0,
TOUCH,43,moderate,2,0E-20,24.0,27.0,32.099999999999994,180.0000000000000000
TOUCH,44,moderate,2,0E-20,29.5,16.0,37.15,270.0000000000000000
TOUCH,45,flat,2,0E-20,26.5,65.5,42.25,150.0000000000000000
TOUCH,45,moderate,3,0E-20,42.0,7.0,83.4,150.0000000000000000
TOUCH,46,flat,1,0E-20,56.0,11.0,56.0,180.0000000000000000
TOUCH,46,moderate,2,0E-20,14.5,35.5,21.25,90.0000000000000000
TOUCH,47,moderate,4,0E-20,14.5,69.5,499.6499999999998,240.0000000000000000
TOUCH,48,flat,1,0E-20,5.0,17.0,5.0,
TOUCH,48,moderate,3,0E-20,26.0,13.0,26.9,300.0000000000000000
TOUCH,49,moderate,3,0E-20,61.0,33.0,211.29999999999998,210.0000000000000000
TOUCH,50,flat,1,0E-20,114.0,32.0,114.0,180.0000000000000000
TOUCH,50,moderate,5,0E-20,19.0,17.0,258.4,225.0000000000000000
TOUCH,51,flat,1,0E-20,8.0,25.0,8.0,
TOUCH,51,moderate,5,0E-20,25.0,5.0,26.0,228.0000000000000000
TOUCH,52,moderate,2,0E-20,11.0,31.0,15.5,300.0000000000000000
TOUCH,53,moderate,2,0E-20,51.0,16.0,87.89999999999999,150.0000000000000000
TOUCH,54,flat,1,0E-20,21.0,25.0,21.0,60.0000000000000000
