event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
TOUCH,9,moderate,14,0E-20,,,,
TOUCH,9,steep,22,0E-20,23.5,11.0,36.55,300.0000000000000000
TOUCH,10,flat,3,0E-20,87.0,6.0,87.0,
TOUCH,10,moderate,16,0E-20,73.5,53.5,101.85,210.0000000000000000
TOUCH,10,steep,23,0E-20,54.5,79.0,70.25,180.0000000000000000
TOUCH,11,flat,2,0E-20,,,,
TOUCH,11,moderate,14,0E-20,,,,
TOUCH,11,steep,16,0E-20,37.5,68.0,50.55,90.0000000000000000
TOUCH,12,flat,1,0E-20,,,,
TOUCH,12,moderate,16,0E-20,,,,
TOUCH,12,steep,18,0E-20,14.0,23.0,14.0,
TOUCH,13,flat,4,0E-20,,,,
TOUCH,13,moderate,21,0E-20,72.0,12.0,72.0,240.0000000000000000
TOUCH,13,steep,19,0E-20,11.0,14.0,18.2,60.0000000000000000
TOUCH,14,flat,1,0E-20,,,,
TOUCH,14,moderate,15,0E-20,60.0,23.0,60.0,180.0000000000000000
TOUCH,14,steep,14,0E-20,23.0,11.0,51.8,260.0000000000000000
TOUCH,15,flat,2,0E-20,29.0,3.0,29.0,240.0000000000000000
TOUCH,15,moderate,12,0E-20,,,,
TOUCH,15,steep,22,0E-20,23.0,7.0,35.599999999999994,140.0000000000000000
TOUCH,16,flat,1,0E-20,,,,
TOUCH,16,moderate,11,0E-20,31.0,4.0,31.0,
TOUCH,16,steep,16,0E-20,,,,
TOUCH,17,moderate,17,0E-20,3.0,43.0,3.0,
TOUCH,17,steep,15,0E-20,12.5,16.0,13.85,60.0000000000000000
TOUCH,18,flat,2,0E-20,34.0,9.0,34.0,300.0000000000000000
TOUCH,18,moderate,11,0E-20,39.0,7.0,39.0,180.0000000000000000
TOUCH,18,steep,15,0E-20,,,,
TOUCH,19,flat,2,0E-20,2.0,12.0,2.0,
TOUCH,19,moderate,8,0E-20,,,,
TOUCH,19,steep,17,0E-20,18.5,17.5,49.79999999999999,150.0000000000000000
TOUCH,20,flat,1,0E-20,,,,
TOUCH,20,moderate,7,0E-20,,,,
TOUCH,20,steep,9,0E-20,16.5,20.0,29.549999999999997,240.0000000000000000
TOUCH,21,flat,1,0E-20,,,,
TOUCH,21,moderate,8,0E-20,,,,
TOUCH,21,steep,10,0E-20,10.0,11.0,37.9,140.0000000000000000
TOUCH,22,flat,1,0E-20,,,,
TOUCH,22,moderate,9,0E-20,,,,
TOUCH,22,steep,10,0E-20,,,,
TOUCH,23,flat,1,0E-20,,,,
TOUCH,23,moderate,9,0E-20,,,,
TOUCH,23,steep,13,0E-20,13.0,7.5,14.8,300.0000000000000000
TOUCH,24,moderate,3,0E-20,,,,
TOUCH,24,steep,11,0E-20,9.0,28.0,9.0,240.0000000000000000
TOUCH,25,flat,1,0E-20,,,,
TOUCH,25,moderate,9,0E-20,8.0,12.0,8.0,
TOUCH,25,steep,8,0E-20,,,,
TOUCH,26,moderate,6,0E-20,26.0,47.0,26.0,300.0000000000000000
TOUCH,26,steep,8,0E-20,6.0,9.5,7.8,300.0000000000000000
TOUCH,27,moderate,10,0E-20,10.0,15.0,178.29999999999998,180.0000000000000000
TOUCH,27,steep,11,0E-20,337.0,24.0,337.0,180.0000000000000000
TOUCH,28,moderate,9,0E-20,83.5,109.5,156.85,120.0000000000000000
TOUCH,28,steep,6,0E-20,15.0,5.0,15.0,300.0000000000000000
TOUCH,29,flat,1,0E-20,,,,
TOUCH,29,moderate,8,0E-20,23.0,13.0,23.0,240.0000000000000000
TOUCH,29,steep,6,0E-20,16.0,5.0,16.0,240.0000000000000000
TOUCH,30,moderate,5,0E-20,,,,
TOUCH,30,steep,6,0E-20,31.0,72.0,31.0,300.0000000000000000
TOUCH,31,moderate,6,0E-20,,,,
TOUCH,31,steep,5,0E-20,50.0,29.0,50.0,240.0000000000000000
TOUCH,32,moderate,5,0E-20,,,,
TOUCH,32,steep,4,0E-20,12.0,42.0,12.0,
TOUCH,33,moderate,4,0E-20,61.0,61.0,61.0,
TOUCH,33,steep,6,0E-20,,,,
TOUCH,34,moderate,6,0E-20,,,,
TOUCH,34,steep,3,0E-20,,,,
TOUCH,35,moderate,3,0E-20,3.0,9.0,3.0,
TOUCH,35,steep,6,0E-20,27.0,47.0,27.0,300.0000000000000000
TOUCH,36,moderate,5,0E-20,,,,
